frame,num_dets,num_tracks,unmatched_dets,active_ids
575,11,10,1,1;3;13;43;63;107;130;144;150;159
576,13,12,1,1;3;5;13;43;63;107;108;130;144;150;159
577,11,11,0,1;3;13;43;63;107;108;130;144;150;159
578,13,12,1,1;3;5;13;43;63;107;108;130;144;150;159
579,12,11,1,1;3;13;43;63;107;108;130;144;150;159
580,10,10,0,1;3;13;43;63;108;130;144;150;159
581,10,10,0,1;3;13;43;63;108;130;144;150;159
582,9,9,0,1;3;13;43;63;130;144;150;159
583,11,10,1,1;3;13;43;63;107;130;144;150;159
584,11,10,1,1;3;13;43;63;107;130;144;150;159
585,9,9,0,1;3;13;43;63;130;144;150;159
586,11,10,1,1;3;5;43;63;75;130;144;150;159
587,11,10,1,1;3;5;43;63;75;130;144;150;159
588,10,10,0,1;3;43;63;75;107;130;144;150;159
589,11,10,1,1;3;43;63;75;107;130;144;150;159
590,12,10,2,1;3;43;63;75;107;108;130;144;150
591,9,9,0,1;3;43;63;75;107;130;144;150
592,9,9,0,1;3;43;63;75;107;130;144;150
593,9,9,0,1;3;43;63;75;107;130;144;150
594,10,10,0,1;3;43;63;75;107;130;144;150;159
595,11,10,1,1;3;43;63;75;107;108;130;144;150
596,10,10,0,1;3;43;63;75;107;108;130;144;150
597,9,9,0,1;3;43;63;75;107;122;130;144
598,10,10,0,1;3;43;63;75;107;122;130;144;159
599,10,10,0,1;3;43;63;75;107;108;122;130;144
600,11,11,0,1;3;43;63;75;107;108;122;130;144;159
601,11,11,0,1;3;13;17;43;63;107;122;130;144;159
602,12,12,0,1;3;13;17;43;63;107;108;122;130;144;159
603,12,12,0,1;3;13;17;43;63;75;107;122;130;144;159
604,12,12,0,1;3;13;17;43;63;75;107;122;130;144;159
605,13,13,0,1;3;5;13;17;43;63;75;107;122;130;144;159
606,11,11,0,1;3;13;17;43;63;107;122;130;144;159
607,11,11,0,1;3;13;17;43;63;107;122;130;144;159
608,12,11,1,1;3;13;17;43;63;107;122;130;144;159
609,11,11,0,1;3;13;17;43;63;107;122;130;144;159
610,10,10,0,1;3;13;17;43;107;122;130;144;159
611,11,11,0,1;3;13;17;43;63;107;122;130;144;159
612,11,11,0,1;3;13;17;43;63;107;122;130;144;159
613,12,11,1,1;3;13;17;43;63;107;122;130;144;159
614,11,11,0,1;3;13;17;43;63;107;122;130;144;159
615,10,10,0,1;3;13;17;43;63;107;122;130;144
616,10,10,0,1;3;43;63;75;107;122;130;144;159
617,11,10,1,1;3;43;63;75;107;122;130;144;159
618,11,10,1,1;3;43;63;75;107;122;130;144;159
619,10,10,0,1;3;43;63;75;107;108;122;130;144
620,10,10,0,1;3;43;63;75;107;108;122;130;144
621,9,9,0,1;3;43;63;75;108;122;130;144
622,10,10,0,1;3;43;63;75;108;122;130;144;159
623,9,9,0,1;3;43;63;75;107;122;130;144
624,11,10,1,1;3;43;63;75;107;108;122;130;144
625,10,9,1,1;3;43;63;75;107;122;130;144
626,10,9,1,1;3;43;63;75;107;122;130;144
627,10,10,0,1;3;43;63;75;107;122;130;144;174
628,10,10,0,1;3;43;63;75;107;122;130;144;174
629,10,10,0,1;3;43;63;75;107;122;130;144;174
630,9,9,0,1;3;43;63;75;107;130;144;174
631,12,10,2,1;3;5;43;63;75;107;130;144;174
632,12,11,1,1;3;5;43;63;75;107;122;130;144;174
633,13,11,2,1;3;5;43;63;75;107;122;130;144;174
634,11,11,0,1;3;5;13;43;63;107;108;122;130;144
635,12,11,1,1;3;5;13;43;63;107;108;122;130;144
636,13,11,2,1;3;5;43;63;75;107;108;122;130;144
637,11,9,2,1;3;5;43;63;75;108;122;130
638,11,10,1,1;3;5;43;63;75;108;122;130;178
639,11,10,1,1;3;5;43;63;75;108;122;130;178
640,11,11,0,1;3;5;43;63;75;108;122;130;178;180
641,11,11,0,1;3;5;43;63;75;108;122;130;178;180
642,10,10,0,1;3;5;43;63;75;108;122;130;180
643,11,11,0,1;3;5;43;63;75;107;108;122;130;180
644,11,11,0,1;3;5;13;43;63;75;108;122;130;180
645,11,11,0,1;3;5;13;43;63;75;108;122;130;180
646,11,10,1,1;3;5;13;43;63;108;130;159;180
647,7,7,0,1;3;13;63;107;130;180
648,11,10,1,1;3;5;13;43;63;107;122;130;180
649,11,10,1,1;3;5;13;43;63;107;122;130;180
650,9,8,1,1;3;43;63;107;122;130;180
651,10,8,2,1;3;43;63;107;122;130;180
652,9,9,0,1;3;5;63;107;122;130;180;183
653,9,9,0,1;3;5;63;107;122;130;180;183
654,10,10,0,1;3;5;63;107;108;122;130;180;183
655,11,10,1,1;3;5;63;107;122;130;138;159;180
656,12,12,0,1;3;5;17;43;63;107;108;122;130;138;180
657,11,11,0,1;3;5;17;43;63;107;122;130;180;183
658,12,12,0,1;3;5;17;43;63;107;122;130;159;180;183
659,12,12,0,1;3;5;17;43;63;107;122;130;159;180;183
660,11,11,0,1;3;5;17;63;107;122;130;159;180;183
661,9,8,1,1;3;63;122;130;159;180;183
662,11,11,0,1;3;17;43;63;107;122;130;159;180;183
663,11,11,0,1;3;5;17;43;63;122;130;159;180;183
664,12,12,0,1;3;5;17;43;63;107;122;130;159;180;183
665,11,11,0,1;3;5;17;63;107;122;130;159;180;183
666,11,10,1,1;5;17;63;107;122;130;159;180;183
667,10,10,0,1;17;43;63;107;122;130;159;180;183
668,10,10,0,1;17;43;63;107;122;130;159;180;183
669,10,10,0,1;17;43;63;107;122;130;159;180;183
670,10,10,0,1;17;43;63;107;122;130;159;180;183
671,13,12,1,1;5;17;43;63;107;108;122;130;159;180;183
672,12,12,0,1;5;13;17;43;63;107;122;130;159;180;183
673,12,12,0,1;5;13;17;43;63;107;122;130;159;180;183
674,12,12,0,1;5;13;17;43;63;107;122;130;159;180;183
675,12,12,0,1;5;13;17;43;63;107;122;130;159;180;183
676,9,9,0,1;13;17;43;63;130;159;180;183
677,9,9,0,1;13;17;43;63;130;159;180;183
678,7,7,0,1;13;63;130;159;180;183
679,7,7,0,1;13;63;130;159;180;183
680,8,8,0,1;13;63;122;130;159;180;183
681,8,8,0,1;13;63;122;130;159;180;183
682,8,8,0,1;13;63;107;130;159;180;183
683,7,7,0,1;13;63;130;159;180;183
684,9,9,0,1;13;17;63;107;130;159;180;183
685,10,9,1,1;13;17;63;107;130;159;180;183
686,10,9,1,1;13;17;63;108;130;159;180;183
687,10,9,1,1;13;17;63;107;130;159;180;183
688,11,10,1,1;13;17;63;108;130;159;180;183;189
689,11,11,0,1;13;17;63;108;130;159;174;180;183;189
690,11,11,0,1;13;17;63;108;130;159;174;180;183;189
691,9,9,0,1;63;75;107;122;130;159;180;183
692,10,10,0,1;17;63;75;107;122;130;159;180;183
693,12,10,2,1;17;63;75;122;130;159;174;180;183
694,14,12,2,1;5;17;63;75;107;130;159;174;180;183;189
695,10,9,1,1;17;63;75;107;130;180;183;189
696,9,9,0,1;17;63;75;130;180;183;189;192
697,9,9,0,1;17;63;75;130;180;183;189;192
698,10,10,0,1;17;63;75;107;130;180;183;189;192
699,9,9,0,1;17;63;75;130;180;183;189;192
700,10,10,0,1;17;63;75;130;174;180;183;189;192
701,11,9,2,1;17;63;75;107;130;183;189;192
702,10,10,0,1;17;43;63;75;107;130;183;189;192
703,9,9,0,1;17;63;75;107;130;183;189;192
704,10,10,0,1;17;43;63;75;107;130;183;189;192
705,9,9,0,1;17;63;75;107;130;183;189;192
706,8,7,1,1;63;75;107;130;183;189
707,8,7,1,1;63;75;107;130;183;189
708,9,8,1,1;63;75;107;130;180;183;189
709,9,7,2,1;63;75;107;180;183;189
710,10,8,2,1;63;75;107;180;183;189;192
711,13,10,3,1;63;75;107;122;174;180;183;189;192
712,10,10,0,1;63;75;107;122;180;183;192;197;198
713,9,9,0,1;63;75;107;122;180;183;192;197
714,8,8,0,1;63;75;107;122;180;183;197
715,8,8,0,1;63;75;107;122;180;183;197
716,8,8,0,1;63;75;107;130;180;183;192
717,9,8,1,1;63;75;107;130;159;180;183
718,7,7,0,1;63;75;107;122;180;183
719,8,8,0,1;63;75;107;122;180;183;192
720,7,7,0,1;63;107;122;180;183;192
721,7,7,0,1;63;122;180;183;192;197
722,11,10,1,1;5;17;63;108;122;180;183;192;197
723,7,7,0,1;17;63;122;180;183;192
724,10,9,1,1;5;17;63;108;122;180;183;192
725,8,7,1,1;17;63;122;180;183;192
726,7,7,0,1;17;63;122;159;180;183
727,8,8,0,1;17;63;107;122;180;183;192
728,11,11,0,1;17;43;63;107;122;178;180;183;192;197
729,10,10,0,1;17;43;63;107;122;180;183;192;197
730,7,7,0,1;63;107;122;180;183;192
731,7,7,0,1;63;107;122;180;183;192
732,7,7,0,1;63;107;122;180;183;192
733,8,8,0,1;63;107;122;180;183;192;197
734,9,9,0,1;43;63;107;122;180;183;192;197
735,9,9,0,1;43;63;107;122;180;183;192;197
736,9,8,1,1;43;63;122;180;183;192;197
737,8,8,0,1;43;63;122;180;183;192;197
738,9,8,1,1;13;43;63;122;180;183;192
739,8,8,0,1;43;63;122;180;183;192;197
740,9,8,1,1;43;63;122;180;183;189;192
741,8,7,1,1;63;107;180;183;192;197
742,9,8,1,1;3;63;122;180;183;192;197
743,13,11,2,1;3;63;75;107;122;180;183;192;197;206
744,10,10,0,1;3;63;107;122;180;183;192;197;206
745,10,10,0,1;3;63;107;122;180;183;192;197;206
746,10,10,0,1;17;63;107;122;180;183;192;197;206
747,13,12,1,1;17;63;75;107;122;174;180;183;192;197;206
748,10,10,0,1;17;63;122;174;180;183;192;197;206
749,10,10,0,1;17;63;122;174;180;183;192;197;206
750,9,9,0,1;17;63;122;180;183;192;197;206
751,8,8,0,1;63;122;180;183;192;197;206
752,8,8,0,1;63;122;180;183;192;197;206
753,7,7,0,1;63;122;180;183;192;197
754,7,6,1,1;63;180;183;192;197
755,7,7,0,1;63;122;180;183;192;197
756,7,7,0,1;63;122;180;183;192;197
757,7,7,0,1;63;180;183;189;192;197
758,7,7,0,1;63;180;183;189;192;197
759,7,7,0,1;63;180;183;189;192;197
760,8,7,1,1;63;180;183;189;192;198
761,8,8,0,1;3;63;180;183;189;192;198
762,7,7,0,1;3;63;159;180;183;198
763,8,8,0,1;3;63;107;159;180;183;198
764,8,8,0,1;3;63;107;159;180;183;198
765,8,8,0,1;3;63;107;159;180;183;198
766,8,8,0,1;3;63;122;159;180;183;206
767,8,8,0,1;3;63;107;159;180;183;198
768,9,9,0,1;3;17;63;107;159;180;183;198
769,8,8,0,1;3;17;63;159;180;183;198
770,9,9,0,1;3;17;63;107;159;180;183;198
771,10,10,0,1;3;17;63;107;108;159;180;183;198
772,9,9,0,1;3;17;63;107;159;180;183;198
773,9,9,0,1;3;17;63;107;159;180;183;198
774,9,9,0,1;3;17;63;107;159;180;183;198
775,8,8,0,1;3;63;107;159;180;183;198
776,8,8,0,1;63;107;122;159;180;183;198
777,10,10,0,1;3;5;63;107;122;159;180;183;198
778,9,9,0,1;3;63;107;122;159;180;183;198
779,8,8,0,1;63;107;122;159;180;183;197
780,7,7,0,1;63;107;122;159;180;198
781,9,9,0,1;5;17;63;107;122;159;180;198
782,11,9,2,1;5;17;63;107;122;159;180;198
783,11,10,1,1;5;17;63;107;122;159;180;197;198
784,8,8,0,1;17;63;107;122;159;180;198
785,9,9,0,1;3;17;63;107;122;159;180;198
786,8,8,0,1;17;63;107;122;159;180;198
787,9,9,0,1;17;63;107;122;159;180;192;198
788,10,10,0,1;17;63;107;108;122;159;180;189;198
789,9,9,0,1;17;63;107;108;122;159;180;198
790,9,9,0,1;17;63;107;122;159;180;189;198
791,9,9,0,1;17;63;107;108;122;159;180;198
792,9,9,0,1;17;63;107;122;159;180;189;198
793,8,7,1,1;17;63;107;122;159;189
794,7,6,1,1;17;63;107;122;159
795,8,8,0,1;17;63;107;122;159;180;189
796,7,7,0,1;5;63;122;159;180;189
797,6,6,0,1;63;122;159;180;189
798,5,5,0,1;43;63;122;159
799,5,4,1,1;63;122;159
800,5,4,1,1;63;122;159
801,5,4,1,1;63;122;159
802,7,6,1,1;3;5;63;189;198
803,8,8,0,1;3;5;17;63;107;174;198
804,6,6,0,1;5;63;107;122;198
805,8,8,0,1;5;63;107;122;174;189;198
806,7,6,1,1;5;63;159;174;198
807,8,7,1,1;5;63;159;174;197;198
808,9,9,0,1;5;63;107;159;174;189;197;198
809,8,8,0,1;5;63;107;159;189;197;198
810,8,7,1,1;5;63;107;122;159;198
811,8,8,0,1;5;63;107;159;180;197;198
812,5,5,0,1;63;107;159;198
813,6,6,0,1;63;107;122;159;198
814,5,5,0,1;63;107;122;198
815,4,4,0,1;63;107;198
816,5,5,0,1;63;107;197;198
817,5,5,0,1;63;107;197;198
818,4,4,0,1;63;107;198
819,4,4,0,1;63;107;198
820,4,4,0,1;63;108;198
821,4,4,0,1;63;108;198
822,6,6,0,1;63;108;159;197;198
823,6,6,0,1;63;108;122;159;198
824,4,4,0,1;63;159;198
825,6,6,0,1;63;108;122;159;198
826,7,7,0,1;17;63;122;159;189;198
827,9,8,1,1;17;63;122;159;178;189;198
828,5,5,0,1;17;63;108;198
829,6,6,0,1;17;63;108;178;198
830,6,6,0,1;17;63;108;178;198
831,5,5,0,1;17;63;108;198
832,7,6,1,1;17;63;108;122;198
833,6,6,0,1;17;63;107;122;198
834,6,6,0,1;17;63;107;122;198
835,6,6,0,1;17;63;107;122;198
836,4,4,0,1;17;63;198
837,7,6,1,1;17;63;122;159;198
838,7,6,1,1;17;63;122;159;198
839,10,9,1,1;3;17;63;107;122;159;192;198
840,8,8,0,1;3;17;63;122;159;198;222
841,8,8,0,1;17;63;107;122;159;198;222
842,6,6,0,1;63;122;159;198;222
843,6,6,0,1;63;122;189;198;222
844,6,6,0,1;63;122;159;198;222
845,6,5,1,1;63;122;198;222
846,6,5,1,1;63;122;198;222
847,6,5,1,1;63;197;198;222
848,6,6,0,1;63;122;198;222;223
849,5,5,0,1;63;122;198;222
850,9,9,0,1;3;17;63;122;197;198;222;223
851,9,9,0,1;3;17;63;122;197;198;206;222
852,8,8,0,1;3;17;63;122;198;206;222
853,8,8,0,1;3;17;63;122;198;206;222
854,10,9,1,1;3;17;63;122;197;198;206;222
855,9,9,0,1;3;17;63;122;197;198;206;222
856,9,8,1,1;3;63;197;198;206;222;223
857,7,7,0,1;63;122;197;198;206;222
858,8,8,0,1;3;63;197;198;206;222;223
859,6,6,0,1;63;197;198;206;222
860,6,6,0,1;63;197;198;206;222
861,6,6,0,1;63;197;198;206;222
862,9,8,1,1;3;63;122;197;198;206;222
863,7,7,0,1;63;159;197;198;206;222
864,8,8,0,1;63;122;159;197;198;206;222
865,7,7,0,1;63;159;189;198;206;222
866,7,7,0,1;17;63;122;198;206;222
867,7,7,0,1;17;63;122;198;206;222
868,7,7,0,1;17;43;63;198;206;222
869,6,6,0,1;17;63;122;198;222
870,6,6,0,1;17;63;122;198;222
871,5,5,0,1;17;63;198;222
872,4,4,0,1;63;198;222
873,4,4,0,1;63;198;222
874,4,4,0,1;63;198;222
875,5,5,0,1;63;122;198;222
876,6,6,0,1;63;122;197;198;222
877,5,5,0,1;63;122;198;222
878,5,5,0,1;63;122;198;222
879,4,4,0,1;63;198;222
880,4,4,0,1;63;198;222
881,5,5,0,1;17;63;198;222
882,5,5,0,1;17;63;198;222
883,5,5,0,1;17;63;198;222
884,4,4,0,1;63;198;222
885,4,4,0,1;63;198;222
886,4,4,0,1;63;198;222
887,4,4,0,1;63;198;222
888,4,4,0,1;63;198;222
889,4,4,0,1;63;198;222
890,4,4,0,1;63;198;222
891,3,3,0,1;63;198
892,5,5,0,1;63;197;198;222
893,4,4,0,1;63;198;222
894,4,4,0,1;63;198;222
895,4,4,0,1;63;198;222
896,5,5,0,1;63;189;198;222
897,4,4,0,1;63;198;222
898,4,4,0,1;63;197;222
899,4,4,0,1;63;197;222
900,5,5,0,1;63;159;198;222
901,5,5,0,1;63;159;189;222
902,6,6,0,1;17;63;159;189;222
903,6,6,0,1;17;63;159;189;222
904,5,5,0,1;17;63;189;222
905,6,6,0,1;17;63;189;197;222
906,6,6,0,1;17;63;197;198;222
907,5,5,0,1;63;122;189;197
908,6,6,0,1;3;63;122;189;197
909,5,5,0,1;63;189;197;198
910,4,4,0,1;63;159;189
911,6,5,1,1;63;159;189;206
912,5,5,0,1;63;159;189;222
913,5,5,0,1;63;122;189;222
914,8,8,0,1;43;63;122;159;189;197;222
915,8,8,0,1;43;63;122;159;189;197;222
916,8,8,0,1;5;17;63;122;159;192;197
917,7,7,0,1;5;63;122;159;197;222
918,7,7,0,1;43;63;122;159;197;222
919,5,5,0,1;63;122;159;222
920,6,6,0,1;3;63;122;159;222
921,5,5,0,1;63;122;159;222
922,6,6,0,1;63;122;159;198;222
923,5,5,0,1;63;122;159;222
924,5,5,0,1;63;122;159;222
925,6,6,0,1;63;122;159;189;222
926,7,7,0,1;17;63;122;159;189;222
927,7,7,0,1;3;17;63;159;189;222
928,7,7,0,1;3;17;63;159;189;222
929,8,8,0,1;3;5;17;63;159;189;222
930,7,7,0,1;3;17;63;159;189;222
931,7,7,0,1;3;17;63;159;189;222
932,7,7,0,1;3;17;63;159;189;222
933,9,9,0,1;3;17;43;63;159;189;192;222
934,9,9,0,1;3;17;43;63;159;189;192;222
935,9,9,0,1;3;17;43;63;159;189;192;222
936,9,9,0,1;3;17;43;63;159;189;192;222
937,10,9,1,1;3;17;43;63;122;159;189;222
938,8,7,1,1;3;17;63;122;159;222
939,5,5,0,1;3;63;122;222
940,7,6,1,1;3;63;122;159;222
941,8,7,1,1;3;63;159;189;222;223
942,8,7,1,1;3;63;122;159;222;223
943,7,7,0,1;3;63;122;159;222;223
944,9,8,1,1;3;43;63;159;192;222;223
945,7,7,0,1;3;43;63;192;222;223
946,8,8,0,1;3;43;63;122;192;222;223
947,8,7,1,1;3;43;63;198;222;223
948,7,6,1,1;3;43;63;222;223
949,8,8,0,1;3;5;43;63;189;222;223
950,8,7,1,1;3;43;63;189;222;223
951,9,7,2,1;3;5;63;189;222;223
952,8,6,2,1;3;63;192;222;223
953,9,7,2,1;3;5;43;63;222;232
954,9,8,1,1;3;5;43;63;222;232;233
955,10,10,0,1;3;5;17;43;63;122;222;232;233
956,8,8,0,1;3;5;43;63;122;222;233
957,8,8,0,1;3;5;43;63;107;122;222
958,8,8,0,1;3;5;43;63;197;222;223
959,9,9,0,1;3;43;63;107;197;222;223;233
960,9,9,0,1;3;5;43;63;107;222;223;233
961,9,9,0,1;3;17;43;63;122;222;223;233
962,6,6,0,1;3;43;63;222;233
963,7,6,1,1;3;43;63;222;233
964,5,5,0,1;43;63;222;233
965,5,5,0,1;43;63;222;233
966,6,5,1,1;43;63;222;233
967,8,6,2,1;5;43;63;222;233
968,8,8,0,1;3;5;43;63;222;223;233
969,10,10,0,1;3;5;17;43;63;222;223;232;233
970,10,9,1,1;3;17;43;63;122;222;232;233
971,8,8,0,1;3;17;43;63;189;222;233
972,7,7,0,1;3;43;63;189;222;223
973,7,7,0,1;3;43;63;222;223;233
974,9,9,0,1;3;5;43;63;197;198;222;223
975,6,6,0,1;3;43;63;122;222
976,7,6,1,1;3;43;63;198;222
977,8,8,0,1;3;43;63;198;222;223;233
978,7,7,0,1;3;43;63;198;222;223
979,7,7,0,1;3;43;63;198;222;223
980,7,7,0,1;3;43;63;198;222;223
981,7,7,0,1;3;43;63;198;222;223
982,7,7,0,1;3;43;63;198;222;223
983,7,7,0,1;3;43;63;198;222;223
984,8,8,0,1;3;17;43;63;198;222;223
985,8,8,0,1;3;17;43;63;198;222;223
986,8,8,0,1;3;17;43;63;198;222;223
987,8,8,0,1;3;17;43;63;198;222;223
988,7,7,0,1;3;43;63;198;222;223
989,7,7,0,1;3;43;63;198;222;223
990,8,8,0,1;3;17;43;63;198;222;223
991,8,8,0,1;3;43;63;198;222;223;232
992,9,8,1,1;3;43;63;198;222;223;232
993,7,7,0,1;3;43;63;198;222;223
994,7,7,0,1;3;43;63;198;222;223
995,6,6,0,1;43;63;198;222;223
996,7,6,1,1;43;63;198;222;223
997,7,6,1,1;43;63;198;222;223
998,7,6,1,1;43;63;198;222;223
999,7,7,0,1;43;63;198;222;223;241
1000,8,8,0,1;17;43;63;198;222;223;241
1001,8,8,0,1;17;43;63;198;222;223;241
1002,8,8,0,1;43;63;198;222;223;233;241
1003,7,7,0,1;43;63;198;222;223;241
1004,7,7,0,1;43;63;198;222;223;241
1005,7,7,0,1;43;63;198;222;223;241
1006,8,8,0,1;17;43;63;198;222;223;241
1007,8,8,0,1;17;43;63;198;222;223;241
1008,8,8,0,1;17;43;63;198;222;223;241
1009,8,8,0,1;17;43;63;198;222;223;241
1010,7,7,0,1;17;43;63;122;222;223
1011,8,8,0,1;3;17;43;63;122;222;223
1012,9,8,1,1;3;17;43;63;122;222;223
1013,7,7,0,1;17;43;63;122;222;223
1014,6,6,0,1;43;63;122;222;223
1015,6,6,0,1;43;63;122;222;223
1016,8,8,0,1;43;63;122;222;223;233;241
1017,7,7,0,1;17;43;63;222;223;233
1018,7,7,0,1;43;63;198;222;223;233
1019,7,7,0,1;43;63;198;222;223;233
1020,7,7,0,1;3;43;63;198;222;223
1021,9,9,0,1;3;17;43;63;198;222;223;233
1022,8,8,0,1;3;17;43;63;198;222;223
1023,7,7,0,1;17;43;63;198;222;223
1024,6,6,0,1;43;63;198;222;223
1025,7,7,0,1;17;43;63;198;222;223
1026,8,8,0,1;17;43;63;198;222;223;233
1027,7,7,0,1;43;63;198;222;223;233
1028,7,7,0,1;43;63;198;222;223;233
1029,7,7,0,1;43;63;198;222;223;233
1030,6,6,0,1;43;63;222;223;233
1031,7,7,0,1;43;63;198;222;223;233
1032,7,7,0,1;43;63;198;222;223;233
1033,7,7,0,1;43;63;198;222;223;233
1034,8,8,0,1;43;63;107;198;222;223;233
1035,8,8,0,1;43;63;107;198;222;223;233
1036,8,8,0,1;43;63;107;198;222;223;233
1037,9,9,0,1;3;43;63;107;198;222;223;233
1038,7,7,0,1;43;63;198;222;223;233
1039,8,8,0,1;43;63;107;198;222;223;233
1040,9,9,0,1;3;43;63;107;198;222;223;233
1041,9,9,0,1;3;43;63;107;198;222;223;233
1042,8,8,0,1;43;63;107;198;222;223;233
1043,8,8,0,1;43;63;107;198;222;223;233
1044,9,9,0,1;3;43;63;107;198;222;223;233
1045,10,9,1,1;3;43;63;107;198;222;223;233
1046,11,10,1,1;3;17;43;63;107;198;222;223;233
1047,9,8,1,1;17;43;63;198;222;223;233
1048,10,10,0,1;3;17;43;63;198;222;223;233;243
1049,10,10,0,1;3;17;43;63;198;222;223;233;243
1050,9,9,0,1;3;43;63;198;222;223;233;243
1051,7,6,1,1;43;63;198;222;223
1052,8,7,1,1;43;63;198;222;223;243
1053,7,7,0,1;43;63;198;222;223;243
1054,7,6,1,1;43;63;198;223;243
1055,9,6,3,1;43;63;198;223;243
1056,9,6,3,1;43;63;198;223;243
1057,6,5,1,1;43;63;198;223
1058,7,6,1,1;43;63;107;198;223
1059,8,7,1,1;17;43;63;107;198;223
1060,9,7,2,1;17;43;63;107;198;223
1061,8,7,1,1;17;43;63;107;198;223
1062,9,8,1,1;17;43;63;107;198;223;243
1063,8,8,0,1;17;43;63;107;198;223;243
1064,8,7,1,1;17;43;63;107;223;243
1065,9,9,0,1;17;43;63;107;198;223;233;243
1066,7,7,0,1;43;63;198;223;233;243
1067,9,8,1,1;43;63;107;198;223;233;243
1068,10,8,2,1;43;63;107;198;223;233;243
1069,9,8,1,1;43;63;107;198;223;233;243
1070,9,9,0,1;3;43;63;107;198;223;233;243
1071,10,9,1,1;3;43;63;107;198;223;233;243
1072,9,8,1,1;43;63;107;198;223;233;243
1073,9,8,1,1;43;63;107;198;223;233;243
1074,8,8,0,1;43;63;107;198;223;233;256
1075,10,10,0,1;17;43;63;107;198;223;233;243;256
1076,9,9,0,1;17;43;63;107;198;223;233;256
1077,11,11,0,1;3;17;43;63;107;198;223;233;241;256
1078,11,11,0,1;3;17;43;63;107;198;223;233;243;256
1079,10,10,0,1;17;43;63;107;198;223;233;243;256
1080,10,10,0,1;17;43;63;107;198;223;233;243;256
1081,10,9,1,1;43;63;107;197;198;223;233;256
1082,8,8,0,1;43;63;107;198;223;233;256
1083,9,9,0,1;17;43;63;107;198;223;233;256
1084,7,7,0,1;43;63;198;223;233;256
1085,8,8,0,1;43;63;107;198;223;233;256
1086,9,9,0,1;43;63;107;198;223;233;243;256
1087,8,8,0,1;43;63;107;198;223;243;256
1088,8,8,0,1;43;63;107;198;223;243;256
1089,9,9,0,1;3;43;63;107;189;198;223;256
1090,9,9,0,1;43;63;107;122;198;223;243;256
1091,11,11,0,1;3;17;43;63;107;198;223;233;241;256
1092,11,11,0,1;3;17;43;63;107;198;223;233;241;256
1093,8,8,0,1;3;17;43;63;198;223;256
1094,7,7,0,1;3;17;63;198;223;256
1095,7,7,0,1;3;17;63;198;223;256
1096,7,7,0,1;3;43;63;198;223;256
1097,7,7,0,1;3;43;63;198;223;256
1098,8,7,1,1;3;43;63;198;223;256
1099,7,7,0,1;3;43;63;198;223;256
1100,7,7,0,1;3;43;63;223;241;256
1101,8,7,1,1;3;43;63;223;241;256
1102,8,8,0,1;3;43;63;198;223;241;256
1103,8,8,0,1;3;43;63;198;223;241;256
1104,8,8,0,1;3;43;63;198;223;241;256
1105,9,9,0,1;3;43;63;107;223;233;241;256
1106,10,10,0,1;3;43;63;107;223;233;241;243;256
1107,9,9,0,1;43;63;107;223;232;233;243;256
1108,10,10,0,1;3;43;63;107;223;233;241;243;256
1109,10,10,0,1;3;43;63;107;223;233;241;243;256
1110,8,8,0,1;43;63;223;232;233;243;256
1111,10,9,1,1;43;63;107;223;233;241;243;256
1112,10,10,0,1;43;63;107;223;232;233;241;243;256
1113,8,8,0,1;43;63;223;232;233;241;256
1114,7,7,0,1;43;63;223;232;233;256
1115,7,7,0,1;43;63;223;232;233;256
1116,7,7,0,1;43;63;223;232;233;256
1117,8,7,1,1;43;63;223;232;233;256
1118,8,8,0,1;43;63;107;223;232;233;256
1119,8,8,0,1;43;63;223;232;233;243;256
1120,8,8,0,1;43;63;223;232;233;243;256
1121,8,8,0,1;43;63;107;223;232;233;256
1122,9,9,0,1;43;63;107;223;232;233;241;256
1123,10,10,0,1;43;63;107;198;223;232;233;241;256
1124,9,9,0,1;43;63;107;223;232;233;241;256
1125,9,9,0,1;43;63;107;223;232;233;241;256
1126,9,8,1,1;43;63;223;232;233;241;256
1127,8,8,0,1;43;63;223;232;233;241;256
1128,8,8,0,1;43;63;223;232;233;241;256
1129,8,8,0,1;43;63;223;232;233;241;256
1130,8,8,0,1;43;63;223;232;233;241;256
1131,8,8,0,1;43;63;223;232;233;241;256
1132,8,8,0,1;43;63;223;232;233;241;256
1133,8,8,0,1;43;63;223;232;233;241;256
1134,7,7,0,1;43;63;223;232;233;256
1135,7,7,0,1;43;63;223;232;233;256
1136,7,7,0,1;43;63;223;232;233;256
1137,8,8,0,1;43;63;107;223;232;233;256
1138,7,7,0,1;43;63;223;232;233;256
1139,8,8,0,1;43;63;107;223;232;233;256
1140,7,7,0,1;43;63;223;232;233;256
1141,8,8,0,1;17;43;63;223;232;233;256
1142,8,8,0,1;17;43;63;223;232;233;256
1143,8,8,0,1;17;43;63;223;232;233;256
1144,8,8,0,1;17;43;63;223;232;233;256
1145,8,8,0,1;17;43;63;223;232;233;256
1146,8,8,0,1;17;43;63;223;232;233;256
1147,8,8,0,1;17;43;63;223;232;233;256
1148,8,8,0,1;17;43;63;223;232;233;256
1149,9,9,0,1;17;43;63;107;189;223;232;256
1150,9,9,0,1;17;43;63;107;223;232;233;256
1151,9,9,0,1;17;43;63;107;223;232;233;256
1152,9,9,0,1;17;43;63;107;223;232;233;256
1153,8,8,0,1;17;63;107;223;232;233;256
